timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-05-06 00:00:00,146.72,146.83,142.0,142.57,996185.468,1746532799999,143925045.48123000,595952,481670.51000000,69660843.07879000,0
2025-05-06 12:00:00,142.57,147.23,141.41,146.88,1356125.467,1746575999999,195532989.84146000,840021,718535.42900000,103638693.31793000,0
2025-05-07 00:00:00,146.89,149.54,145.43,147.59,1049826.128,1746619199999,154897738.45520000,614834,531723.71100000,78470124.05137000,0
2025-05-07 12:00:00,147.6,148.35,144.68,147.32,1390740.156,1746662399999,204012250.40567000,773404,801650.46800000,117591388.49834000,0
2025-05-08 00:00:00,147.32,155.28,147.08,154.57,2068131.473,1746705599999,313278596.12374000,906766,1028697.31100000,155861421.31830000,0
2025-05-08 12:00:00,154.57,164.6,154.18,164.46,3972491.145,1746748799999,634107733.86270000,1773457,2185652.92800000,348633873.82351000,0
2025-05-09 00:00:00,164.46,176.15,161.07,172.32,3839022.831,1746791999999,642420989.09944000,2111252,2058495.60400000,344572638.05961000,0
2025-05-09 12:00:00,172.33,173.81,167.36,172.78,2479551.818,1746835199999,424014840.92683000,1454045,1225942.92100000,209661135.62639000,0
2025-05-10 00:00:00,172.77,175.19,168.72,169.0,1507806.665,1746878399999,258761197.35214000,1149908,727819.06800000,125016559.42719000,0
2025-05-10 12:00:00,169.0,178.98,169.0,177.89,1831894.514,1746921599999,317785510.09358000,1146644,991360.28200000,172127157.48632000,0
2025-05-11 00:00:00,177.89,180.26,172.29,174.76,1948625.02,1746964799999,343572445.80934000,1525918,957422.88600000,169008791.01428000,0
2025-05-11 12:00:00,174.76,175.22,169.35,173.19,1262104.5,1747007999999,217182080.32026000,1015380,620746.23600000,106884170.08775000,0
2025-05-12 00:00:00,173.2,179.79,171.74,174.11,2888447.44,1747051199999,508487273.46077000,1820081,1391782.14100000,245107314.27257000,0
2025-05-12 12:00:00,174.1,181.46,168.31,174.22,3357285.537,1747094399999,588263510.80125000,2050181,1803737.77900000,316332406.66089000,0
2025-05-13 00:00:00,174.22,175.15,166.18,174.0,1701596.389,1747137599999,290794680.07038000,1336658,843463.24300000,144277314.43489000,0
2025-05-13 12:00:00,174.0,184.83,172.11,183.75,2885447.009,1747180799999,515182476.62234000,1799967,1549507.83900000,276930374.80718000,0
2025-05-14 00:00:00,183.75,184.88,177.57,181.06,2137470.135,1747223999999,387526728.72497000,1500588,1060166.60500000,192268364.09839000,0
2025-05-14 12:00:00,181.06,181.89,173.23,176.64,1481685.118,1747267199999,262775077.70601000,1214705,681557.17600000,120896920.92441000,0
2025-05-15 00:00:00,176.63,178.33,168.67,171.09,1433250.179,1747310399999,247992565.55345000,1212658,654920.33000000,113366168.14750000,0
2025-05-15 12:00:00,171.08,174.49,166.7,169.16,2112787.545,1747353599999,359583404.13137000,1544057,1067359.54100000,181745407.87873000,0
2025-05-16 00:00:00,169.16,174.21,168.69,172.81,1397691.26,1747396799999,240186920.77597000,1069143,722020.69700000,124099090.21986000,0
2025-05-16 12:00:00,172.82,174.2,166.36,167.4,1368695.411,1747439999999,233736712.79661000,964104,653981.74000000,111728042.44069000,0
2025-05-17 00:00:00,167.4,169.99,164.01,167.6,1335868.132,1747483199999,223159851.52905000,1028524,632600.33100000,105745472.21277000,0
2025-05-17 12:00:00,167.6,168.23,164.36,165.94,926253.574,1747526399999,154079324.16213000,791135,447607.97400000,74459791.32125000,0
2025-05-18 00:00:00,165.94,172.0,165.85,170.79,823025.808,1747569599999,139250645.72633000,654176,401558.00900000,67880017.83824000,0
2025-05-18 12:00:00,170.78,176.77,164.54,173.3,2371585.128,1747612799999,405259908.90176000,1597038,1160786.26600000,198403230.68246000,0
2025-05-19 00:00:00,173.3,173.94,159.44,162.19,2354462.582,1747655999999,387528006.84902000,1687571,1105966.48000000,182219685.89621000,0
