timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-05-05 19:00:00,146.7,147.08,146.36,146.48,111908.917,1746475199999,16432387.20448000,56716,64896.13500000,9531725.94153000,0
2025-05-05 20:00:00,146.48,146.6,144.95,145.59,68065.452,1746478799999,9926263.25295000,55480,25558.74800000,3728023.99813000,0
2025-05-05 21:00:00,145.59,147.02,145.56,146.69,59255.177,1746482399999,8681264.04399000,40738,30824.67300000,4515389.72227000,0
2025-05-05 22:00:00,146.68,147.73,146.67,147.34,71117.143,1746485999999,10471811.58833000,44624,40965.04800000,6033446.99577000,0
2025-05-05 23:00:00,147.33,147.57,146.57,146.72,129922.408,1746489599999,19095833.74555000,34905,75748.16700000,11131022.62213000,0
2025-05-06 00:00:00,146.72,146.83,145.79,146.13,143750.222,1746493199999,21026814.47754000,43646,91075.38100000,13321244.05480000,0
2025-05-06 01:00:00,146.14,146.45,144.64,144.75,63502.574,1746496799999,9245615.25978000,56678,33312.68500000,4851016.04796000,0
2025-05-06 02:00:00,144.75,144.99,143.8,144.41,89627.298,1746500399999,12936624.71881000,61779,44855.32600000,6475103.95606000,0
2025-05-06 03:00:00,144.4,144.83,144.13,144.63,70416.262,1746503999999,10175118.26381000,42576,40531.07900000,5856543.40561000,0
2025-05-06 04:00:00,144.63,145.03,144.32,144.95,47911.402,1746507599999,6934119.50798000,30580,27295.99800000,3950992.31914000,0
2025-05-06 05:00:00,144.95,145.26,144.4,144.5,40018.094,1746511199999,5793230.97056000,35096,14908.14600000,2158920.11918000,0
2025-05-06 06:00:00,144.49,145.35,144.49,145.34,41344.283,1746514799999,5993598.20683000,30000,15421.34400000,2235618.32374000,0
2025-05-06 07:00:00,145.34,145.88,144.93,145.28,75190.25,1746518399999,10934214.18991000,54457,33750.43900000,4907833.46908000,0
2025-05-06 08:00:00,145.27,145.28,143.68,144.64,86649.97,1746521999999,12501026.48758000,61543,31876.42000000,4600309.73141000,0
2025-05-06 09:00:00,144.63,144.63,143.51,144.35,53741.241,1746525599999,7746258.06250000,38125,25869.94900000,3728904.55371000,0
2025-05-06 10:00:00,144.36,144.36,142.9,143.09,103465.73,1746529199999,14845807.83356000,61532,48489.45600000,6960015.10135000,0
2025-05-06 11:00:00,143.08,143.65,142.0,142.57,180568.142,1746532799999,25792617.50237000,79940,74284.28700000,10614341.99675000,0
2025-05-06 12:00:00,142.57,143.13,142.47,142.99,136081.636,1746536399999,19437981.31379000,58114,67386.84700000,9623667.53734000,0
2025-05-06 13:00:00,142.98,143.04,141.41,141.93,140936.289,1746539999999,20047430.62964000,99965,68548.70400000,9753067.52116000,0
2025-05-06 14:00:00,141.93,143.96,141.91,142.71,111940.594,1746543599999,16018992.02956000,88437,60335.42600000,8635005.25213000,0
2025-05-06 15:00:00,142.7,143.94,142.14,143.18,73188.659,1746547199999,10481645.69798000,73185,36094.89900000,5170719.77779000,0
2025-05-06 16:00:00,143.18,143.88,142.42,142.46,125352.76,1746550799999,17941883.14095000,83357,77662.13000000,11119102.55677000,0
2025-05-06 17:00:00,142.47,144.37,142.45,143.67,89782.012,1746554399999,12890465.80167000,69172,51683.56800000,7420805.95308000,0
2025-05-06 18:00:00,143.67,144.89,143.6,144.85,80569.659,1746557999999,11637826.69109000,55484,47141.45100000,6812922.22443000,0
2025-05-06 19:00:00,144.84,145.28,144.54,144.85,85744.984,1746561599999,12423575.60820000,52248,42212.38100000,6116136.98465000,0
2025-05-06 20:00:00,144.85,145.03,143.64,144.01,68320.911,1746565199999,9858938.70080000,42446,25849.26600000,3729221.36191000,0
2025-05-06 21:00:00,144.01,144.65,143.52,144.49,74502.988,1746568799999,10740317.79672000,42090,31132.55500000,4487670.34790000,0
2025-05-06 22:00:00,144.48,146.79,144.44,146.13,232424.065,1746572399999,33956600.01538000,113452,140708.00700000,20553055.83381000,0
2025-05-06 23:00:00,146.12,147.23,145.57,146.88,137280.91,1746575999999,20097332.41568000,62071,69780.19500000,10217317.96696000,0
2025-05-07 00:00:00,146.89,149.2,146.65,149.03,238302.046,1746579599999,35325615.99168000,105138,137116.87500000,20325228.30088000,0
2025-05-07 01:00:00,149.04,149.54,148.06,148.34,107044.92,1746583199999,15941895.41226000,75403,44820.41200000,6676387.53593000,0
2025-05-07 02:00:00,148.34,148.62,146.62,146.77,146669.123,1746586799999,21668922.27567000,68869,58329.70500000,8622404.91036000,0
2025-05-07 03:00:00,146.78,146.83,145.43,146.24,84855.644,1746590399999,12402859.03509000,56296,42007.03200000,6139111.65112000,0
2025-05-07 04:00:00,146.23,146.77,145.83,146.18,49183.018,1746593999999,7195999.15755000,33920,25734.65800000,3764795.54759000,0
2025-05-07 05:00:00,146.18,146.26,145.43,145.55,37098.252,1746597599999,5409416.66832000,36189,18468.71900000,2693142.31335000,0
2025-05-07 06:00:00,145.55,146.28,145.49,146.03,50480.066,1746601199999,7368460.98000000,32681,20735.90300000,3026182.95170000,0
2025-05-07 07:00:00,146.03,147.32,146.02,147.27,61004.103,1746604799999,8948248.33153000,36780,31352.30200000,4599948.83146000,0
2025-05-07 08:00:00,147.27,147.96,146.93,147.84,96909.664,1746608399999,14291967.19350000,53314,53227.07500000,7852620.34295000,0
2025-05-07 09:00:00,147.85,148.29,147.54,147.85,77439.999,1746611999999,11454706.03259000,40242,52475.90100000,7763436.16004000,0
2025-05-07 10:00:00,147.85,147.94,147.37,147.76,44015.814,1746615599999,6500665.32613000,34995,17958.15600000,2652266.98092000,0
2025-05-07 11:00:00,147.77,147.84,147.46,147.59,56823.479,1746619199999,8388982.05088000,41007,29496.97300000,4354598.52507000,0
2025-05-07 12:00:00,147.6,147.74,146.8,147.19,118162.136,1746622799999,17397455.98850000,47871,78447.11600000,11549154.66019000,0
2025-05-07 13:00:00,147.19,147.43,146.33,146.86,85176.719,1746626399999,12504696.57372000,57190,50889.79200000,7470236.72396000,0
2025-05-07 14:00:00,146.87,147.53,145.8,146.08,87603.29,1746629999999,12859965.56711000,64412,54145.58100000,7951411.60092000,0
2025-05-07 15:00:00,146.08,146.34,145.43,145.75,89783.896,1746633599999,13100221.56934000,58024,50958.02400000,7435505.90776000,0
2025-05-07 16:00:00,145.75,146.45,145.1,146.23,90640.776,1746637199999,13192102.91772000,60785,61663.09700000,8973564.61297000,0
2025-05-07 17:00:00,146.23,146.65,145.15,145.67,75637.681,1746640799999,11042456.47751000,53410,44768.34600000,6535108.43058000,0
2025-05-07 18:00:00,145.66,147.34,144.68,146.6,212419.878,1746644399999,30998496.08161000,146992,118928.20900000,17359850.95595000,0
2025-05-07 19:00:00,146.6,146.87,145.13,145.77,146493.11,1746647999999,21421109.73882000,105137,79740.32400000,11661568.46609000,0
2025-05-07 20:00:00,145.77,146.37,145.48,146.36,39575.223,1746651599999,5775024.97672000,39060,18459.85800000,2693880.12134000,0
2025-05-07 21:00:00,146.37,147.88,146.17,147.33,69245.535,1746655199999,10185971.74821000,41580,34548.03300000,5081677.62449000,0
2025-05-07 22:00:00,147.34,147.99,147.19,147.77,131101.534,1746658799999,19365221.34985000,51221,63144.78000000,9327660.96088000,0
2025-05-07 23:00:00,147.77,148.35,146.99,147.32,244900.378,1746662399999,36169527.41656000,47722,145957.30800000,21551768.43321000,0
2025-05-08 00:00:00,147.32,148.9,147.08,148.83,93270.297,1746665999999,13773908.88129000,54260,40394.84100000,5971707.39488000,0
2025-05-08 01:00:00,148.83,149.99,147.93,148.12,182672.595,1746669599999,27224559.34293000,107007,80214.78100000,11957729.96698000,0
2025-05-08 02:00:00,148.13,150.32,148.04,149.82,155560.794,1746673199999,23271883.68044000,78588,81671.26100000,12219320.98501000,0
2025-05-08 03:00:00,149.82,151.19,149.57,150.87,154814.474,1746676799999,23275439.10757000,86212,88141.47900000,13255607.29083000,0
2025-05-08 04:00:00,150.88,151.97,150.76,150.87,357819.218,1746680399999,54159957.90288000,120080,155423.11000000,23533240.64200000,0
2025-05-08 05:00:00,150.87,151.33,149.97,150.16,234057.151,1746683999999,35219129.04569000,62891,123791.83300000,18627657.66665000,0
2025-05-08 06:00:00,150.15,150.73,150.1,150.62,69556.494,1746687599999,10462243.35214000,33871,41075.77500000,6179615.76505000,0
2025-05-08 07:00:00,150.63,151.95,150.55,151.57,124874.183,1746691199999,18906177.78799000,61914,64816.87500000,9813250.27634000,0
2025-05-08 08:00:00,151.57,153.34,151.53,152.84,176545.961,1746694799999,26934546.04883000,70057,99948.17800000,15245795.78000000,0
2025-05-08 09:00:00,152.85,154.89,152.53,154.64,161631.718,1746698399999,24793193.22570000,66058,86948.14700000,13345846.61785000,0
2025-05-08 10:00:00,154.64,155.28,154.37,154.88,191985.856,1746701999999,29737686.79418000,97972,91137.27400000,14117296.35153000,0
2025-05-08 11:00:00,154.87,154.97,153.71,154.57,165342.732,1746705599999,25519870.95410000,67856,75133.75700000,11594352.58118000,0
2025-05-08 12:00:00,154.57,155.85,154.18,154.58,182071.181,1746709199999,28208954.37965000,79261,105318.73500000,16321267.62590000,0
2025-05-08 13:00:00,154.57,155.67,154.49,154.97,151152.683,1746712799999,23430125.38596000,95372,70864.72500000,10986436.51568000,0
2025-05-08 14:00:00,154.98,158.65,154.26,157.07,458789.293,1746716399999,71870020.13978000,202217,291569.28000000,45657272.14826000,0
2025-05-08 15:00:00,157.07,163.18,156.93,160.24,1011500.759,1746719999999,161908232.31197000,401972,604874.06900000,96846267.29183000,0
2025-05-08 16:00:00,160.23,161.07,159.43,159.97,282552.977,1746723599999,45237363.88868000,165167,151312.03800000,24227302.29213000,0
2025-05-08 17:00:00,159.97,160.26,158.52,158.71,339710.4,1746727199999,54085757.65502000,105036,190702.99600000,30355086.38240000,0
2025-05-08 18:00:00,158.71,160.38,158.71,159.94,319305.271,1746730799999,50974092.75028000,95810,194179.66600000,30978473.67884000,0
2025-05-08 19:00:00,159.94,160.75,159.7,160.53,163018.898,1746734399999,26098689.03871000,83927,82082.79500000,13141079.38270000,0
2025-05-08 20:00:00,160.54,163.45,159.75,162.85,249654.604,1746737999999,40342865.85588000,135018,135970.41400000,21984436.39799000,0
2025-05-08 21:00:00,162.85,164.0,160.18,160.95,455812.493,1746741599999,73725982.23486000,211312,182695.75400000,29570927.33762000,0
2025-05-08 22:00:00,160.96,161.66,160.37,161.46,133310.608,1746745199999,21467673.44258000,90363,67507.76500000,10872189.64042000,0
2025-05-08 23:00:00,161.47,164.6,161.1,164.46,225611.978,1746748799999,36757976.77933000,108002,108574.69100000,17693135.12974000,0
2025-05-09 00:00:00,164.46,164.46,162.35,162.39,184290.039,1746752399999,30083102.19658000,118784,87189.21900000,14232057.10193000,0
2025-05-09 01:00:00,162.38,163.66,162.01,163.56,154011.83,1746755999999,25072888.68687000,99880,87734.83900000,14286880.89869000,0
2025-05-09 02:00:00,163.56,163.58,162.19,162.52,160895.668,1746759599999,26181653.22946000,79370,97289.12300000,15830714.04595000,0
2025-05-09 03:00:00,162.51,163.35,161.34,161.37,145645.765,1746763199999,23644271.24465000,83969,60425.96800000,9816712.04797000,0
2025-05-09 04:00:00,161.37,162.03,161.07,161.86,106738.796,1746766799999,17250463.54767000,70414,51299.53900000,8292463.16194000,0
2025-05-09 05:00:00,161.87,162.87,161.73,162.86,99929.378,1746770399999,16236793.71546000,60885,52688.22600000,8560600.98253000,0
2025-05-09 06:00:00,162.87,164.3,162.47,164.27,183586.982,1746773999999,29990140.06304000,85399,112953.81300000,18452653.37785000,0
2025-05-09 07:00:00,164.26,166.91,164.07,165.08,436283.644,1746777599999,72092764.22586000,217191,250189.53500000,41345335.01982000,0
2025-05-09 08:00:00,165.08,169.9,164.76,166.37,742512.137,1746781199999,124231845.83659000,367559,388564.84500000,65021071.97489000,0
2025-05-09 09:00:00,166.38,167.98,164.3,166.45,345755.566,1746784799999,57337097.44213000,239936,168767.03100000,27999180.16885000,0
2025-05-09 10:00:00,166.45,174.67,166.17,173.98,599517.607,1746788399999,102180556.07647000,294715,348395.26200000,59369793.44972000,0
2025-05-09 11:00:00,173.97,176.15,171.24,172.32,679855.419,1746791999999,118119412.83466000,393150,352998.20400000,61365175.82947000,0
2025-05-09 12:00:00,172.33,172.82,169.59,172.51,417279.31,1746795599999,71565703.64555000,200741,167361.07100000,28710846.99631000,0
2025-05-09 13:00:00,172.51,173.44,170.84,172.7,238850.602,1746799199999,41160326.13806000,163848,114326.04100000,19709928.08434000,0
2025-05-09 14:00:00,172.7,172.7,167.36,169.33,450129.435,1746802799999,76264270.03784000,259393,201488.79200000,34122206.72283000,0
2025-05-09 15:00:00,169.33,171.75,168.51,170.75,322012.307,1746806399999,54772291.68462000,175428,177227.26700000,30145645.05169000,0
